1,1,1.001,4,0.759,0.780,1.497,2.498,5,5
1,2,4.199,80,18.128,18.158,18.799,22.997,5,10
1,3,24.699,2,0.276,0.293,1.057,25.756,5,15
1,4,27.457,139,32.000,32.018,32.706,60.163,5,20
1,5,61.877,2,0.276,0.299,1.088,62.965,5,25
1,6,64.667,44,10.201,10.215,10.919,75.586,5,30
1,7,77.287,3,0.276,0.296,1.152,78.438,5,35
1,8,80.140,3,0.276,0.295,1.037,81.176,5,40
1,9,82.877,25,5.672,5.695,6.338,89.215,5,45
1,10,90.916,45,10.201,10.211,10.801,101.718,5,50
1,11,103.419,136,32.000,32.009,32.700,136.119,5,55
1,12,137.820,44,10.201,10.213,10.918,148.738,5,60
1,13,150.439,4,0.759,0.779,1.446,151.885,5,65
1,14,153.587,9,1.604,1.616,2.387,155.974,5,70
1,15,157.676,44,10.201,10.216,10.837,168.513,5,75
1,16,170.214,81,18.128,18.155,18.890,189.104,5,80
1,17,190.806,134,32.000,32.012,32.600,223.406,5,85
1,18,225.108,79,18.128,18.153,18.824,243.932,5,90
1,19,245.634,79,18.128,18.154,18.991,264.624,5,95
1,20,266.326,23,5.672,5.683,6.412,272.737,5,100
1,21,274.439,24,5.672,5.690,6.322,280.761,5,105
1,22,282.463,6,0.759,0.785,1.819,284.281,5,110
1,23,285.982,25,5.672,5.686,6.468,292.450,5,115
1,24,294.151,2,0.276,0.285,0.957,295.108,5,120
1,25,296.810,13,3.083,3.096,3.687,300.496,5,125
1,26,302.197,41,10.201,10.215,10.801,312.997,5,130
1,27,314.698,40,10.201,10.219,10.890,325.589,5,135
1,28,327.290,7,1.604,1.613,2.264,329.554,5,140
1,29,331.255,5,0.759,0.782,1.690,332.945,5,145
1,30,334.647,2,0.276,0.292,1.017,335.663,5,150
1,31,337.365,7,1.604,1.626,2.225,339.590,5,155
1,32,341.291,14,3.083,3.102,3.933,345.224,5,160
1,33,346.925,5,0.759,0.786,1.750,348.675,5,165
1,34,350.377,41,10.201,10.224,10.972,361.349,5,170
1,35,363.050,12,3.083,3.103,3.793,366.844,5,175
1,36,368.545,9,1.604,1.627,2.491,371.036,5,180
1,37,372.737,24,5.672,5.689,6.496,379.233,5,185
1,38,380.934,67,18.128,18.152,18.732,399.665,5,190
1,39,401.367,7,1.604,1.621,2.357,403.724,5,195
1,40,405.425,68,18.128,18.155,19.024,424.449,5,200
1,41,426.151,41,10.201,10.218,10.928,437.080,5,205
1,42,438.780,25,5.672,5.693,6.335,445.115,5,210
